id_user,timestamp,source,message,category
144,11/7/2024,telegram,"""I am having trouble with alien fruit 2 it’s stalled mid bonus round and I’ve cleared history checked my network and restarted and logged out. Not on my end can someone please check into this bc it died this everytime open it. It just froze mid session""",game issues
505,11/7/2024,telegram,"""My Bch didn't received on deposit""",account issues
1267,11/7/2024,livechat,"""Are they issued automatically""",freespin issues
509,11/7/2024,telegram,"""Wondering why my LTC deposit isn’t showing up""",payment issues
1383,11/7/2024,livechat,"""It's been off""",other
2801,11/7/2024,livechat,"""Makes no sense if I have free spins and click on the play before it expires""",freespin issues
2491,11/7/2024,livechat,"""Im not understanding this game""",game issues
3372,11/7/2024,livechat,"""It’s not allowing me to confirm my cashout request.""",payment issues
2355,11/7/2024,livechat,"""Because I did all of those things""",other
2236,11/7/2024,livechat,"""Ok I'll try""",other
3551,11/7/2024,livechat,"""You want a screen shot of the 40$ I sent today from my cash app ?""",payment issues
3730,11/7/2024,livechat,"""i am still witing for my withdrawal that as succesful on the 2 nov. can you please double check with your accounts department. thanks""",account issues
912,11/7/2024,livechat,"""ok thanks for your time an help""",other
498,11/7/2024,telegram,"""I was wondering if If you had. A vip transfer program I play with stake and now I’m on big profit , I have 5 stake diamond account but they not really hornest about bonus""",account issues
2224,11/7/2024,livechat,"""O refresh the computer twice and still that pop s up""",freespin issues
522,11/7/2024,telegram,"""how to witdraw?""",other
3450,11/7/2024,livechat,"""Okay so earlier about an hour ago I requested a cash out and it says it was processed but I don't see the money there yet""",payment issues
951,11/7/2024,telegram,"""I should have free spins""",freespin issues
523,11/7/2024,telegram,"""I hit the minor jackpot but didn't get it...""",game issues
131,11/7/2024,telegram,"""Waiting on the right hammer""",other
2838,11/7/2024,livechat,"""Ah nvm I see why""",other
2449,11/7/2024,livechat,"""Was wanting to know why I keep getting rejected for my documents that have my name in full and account number . I want my damn money""",payment issues
6554,11/7/2024,livechat,"""So it hasn't been sent by thr payment provider""",payment issues
2746,11/8/2024,livechat,"""Can I please get my free spins that I missed""",freespin issues
2745,11/8/2024,livechat,"""Why has my account been disabled""",account issues
3448,11/8/2024,livechat,"""I never received my Wednesday free spins""",freespin issues
3597,11/8/2024,livechat,"""THEY WONT DO SHIT""",other
539,11/8/2024,telegram,"""Changed from Samsung to iPhone. Should I update my email address to my iCloud?""",account issues
164,11/8/2024,telegram,"""Just need to check on a Bitcoin deposit""",payment issues
1341,11/8/2024,telegram,"""You guys have done it several times before though""",other
164,11/8/2024,telegram,"""Okay thank you and sorry""",other
3112,11/8/2024,livechat,"""i feel like my winnings are a bit low""",account issues
2480,11/8/2024,livechat,"""Didn’t resolve issue""",freespin issues
5136,11/8/2024,livechat,"""Can you look at my account""",account issues
2374,11/8/2024,livechat,"""I have Open my Account with this offer""",other
1337,11/8/2024,telegram,"""Hi, I hate to take the time to do this, but can you check to see if maybe there was an error with my last BJ hand, bet ID: 810c4393\nBecause my balance was 0.4 LTC, I bet 0.2 and it was a push.\nThen I bet 0.2 again and when I was unable to double down, I realized it was saying I only had 0.1 LTC left in my balance""",other
3424,11/8/2024,livechat,"""whats the maxium i can wager at any slot""",other
3942,11/8/2024,livechat,"""can we see if i have any that can be re added plz id really appreciate it""",other
3211,11/8/2024,livechat,"""So if I'm done with the bonus why can't I play my money""",payment issues
1020,11/8/2024,livechat,"""Always deposit 100.00 even tried 110 and it still disabled or shuts me down in a game""",payment issues
6375,11/8/2024,livechat,"""Yes I received the processed email on the 3rd. The status also has been marked as processed for about 4 days now. There was no pending documents asked of me. I think it is time for the support team, thank you Dave.""",other
3571,11/8/2024,livechat,"""Why I need them right now""",other
3239,11/8/2024,livechat,"""Where is my money and why did my withdrawal cancel""",account issues
2959,11/8/2024,livechat,"""Hey they said I had 2or 3 more boneses for my bday""",payment issues
297,11/8/2024,telegram,"""Can you pls check if i have pending deposit?""",payment issues
578,11/8/2024,telegram,"""Thank you""",other
579,11/8/2024,telegram,"""Hey I can’t play jackpot mania???""",game issues
2793,11/8/2024,livechat,"""Why you canceld my widraw""",freespin issues
2637,11/8/2024,livechat,"""And?!?!?!?""",other
222,11/8/2024,telegram,"""I hit the jackpot the other day in the mania and wasn’t paid out""",payment issues
2812,11/8/2024,livechat,"""I undstand I did use two rewards today""",payment issues
222,11/8/2024,telegram,"""Where can I check my history of jackpot mania days""",game issues
593,11/8/2024,telegram,"""My 75 free spins aren't working""",freespin issues
592,11/8/2024,telegram,"""Why my account is disabled""",account issues
861,11/8/2024,livechat,"""I can't get the games to open up all all it shows something went wrong""",game issues
2747,11/8/2024,livechat,"""btc adress""",account issues
3558,11/8/2024,livechat,"""did I not qualify for Friday cash bonus""",freespin issues
3439,11/8/2024,livechat,"""Ok so all is working Fine again? I ll cashout 100 and keep the Rest and Play""",other
3424,11/8/2024,livechat,"""that the withdrawl has failed to my Credit Card""",payment issues
3374,11/8/2024,livechat,"""Can I talk to someone for withdrawals pls""",account issues
3457,11/8/2024,livechat,"""Dont Cash out now pls😉""",payment issues
3754,11/8/2024,livechat,"""I want to know why you guys   are delaying my withdrawal. All documents have been approved except back of credit card it's still pending for no reason""",payment issues
2603,11/8/2024,livechat,"""Hello how are you today?""",other
2911,11/8/2024,livechat,"""Deposit not reflecting""",account issues
2006,11/8/2024,livechat,"""That's a lot""",other
3978,11/8/2024,livechat,"""What I should've do?""",other
3507,11/8/2024,livechat,"""Hey Nicholas""",other
3058,11/8/2024,livechat,"""How much can I cashout?""",payment issues
890,11/8/2024,livechat,"""could I get a set""",other
3203,11/8/2024,livechat,"""I mean I put a lot of money on here to not win anything""",other
3551,11/8/2024,livechat,"""Hi sorry we got disconnected""",other
3657,11/8/2024,livechat,"""I haven’t even gotten a 10 spin or nothing""",freespin issues
3107,11/8/2024,livechat,"""And it just happened again at 6 dollars""",other
3763,11/8/2024,livechat,"""I need someone e""",other
3667,11/8/2024,livechat,"""Man you guys are getting a really bad review I won 1500 u took that after that I played that j money thing won over 200 and something said the minor I haven't seen that""",game issues
3543,11/9/2024,livechat,"""Did they pay me yet ?""",payment issues
2887,11/9/2024,livechat,"""Didn’t see it""",other
2966,11/9/2024,livechat,"""That's strange, it is a pre paid card bought for this purpose. The card is only for online gambling and sports betting.""",other
2704,11/9/2024,livechat,"""I'm sorry I didn't know that""",other
2687,11/9/2024,livechat,"""Here goes nothing , till next time Levi , love you  , be in touch soon ,thanks again you deserve a raise""",other
3533,11/9/2024,livechat,"""I was just chatting with you guys about 3 minutes ago and I was playing a game and I got out of my game and I went to go into another and it went into a glitch and when I came back to my homepage all my money was gone you guys suggested to me a few things that I should do to see if my money would come back but it didn't""",game issues
5991,11/9/2024,livechat,"""i didnt attempt doing that""",other
3328,11/9/2024,livechat,"""yeah me too , but it’s like I wasted my life the last 20yrs , this would have been the time to live with both incomes and kids out of house""",other
3752,11/9/2024,livechat,"""you can see I’ve been with bot stars a long time""",freespin issues
3118,11/9/2024,livechat,"""Ill send u the screen shot i took 1 sec""",other
4008,11/9/2024,livechat,"""Okay well if I sent the wrong amount on accident can you pls replace with a bonus""",payment issues
279,11/9/2024,telegram,"""Hey can you tell me If my cashout is correct it says failed""",payment issues
5178,11/9/2024,livechat,"""the last agent got angry and terminated the conversation""",other
3394,11/9/2024,livechat,"""I made a deposit and became lucky m mom told me about it""",payment issues
647,11/9/2024,telegram,"""I did not play that game. I just went to it, but I never played it.""",other
647,11/9/2024,telegram,"""I had $200 or better in my account and I didn’t go to and it says that I played on roulette and I did not play roulette. It took all my money. I want my money back in my account. I did not play roulette. I opened up the account. I did not play it at all, and Some took my money.""",account issues
642,11/9/2024,telegram,"""I’m out of patience. My Patience ended 12 hours ago!""",other
646,11/9/2024,telegram,"""Thanks""",other
2124,11/9/2024,livechat,"""Yes I have & still haven’t received credit in my account""",account issues
649,11/9/2024,telegram,"""Your website said if I make a deposit it would be matched 100% up to 100 dollars+180 free spins""",payment issues
649,11/9/2024,telegram,"""Your not a bot your a actual person""",other
2988,11/9/2024,livechat,"""great, thank you""",other
3019,11/9/2024,livechat,"""Hello there""",other
3383,11/9/2024,livechat,"""It's from me depositing""",payment issues
4097,11/9/2024,livechat,"""What the minimum""",other
